scenario,distribution,sample_size,data_type,id,replicate,obs_type,samples,max_rhat,divergent_transitions,per_divergent_transitions,max_treedepth,no_at_max_treedepth,per_at_max_treedepth,run_time
decay,short,200,exponential,77,1,,4000,1,0,0,3,1554,0.3885,0.7
decay,short,200,exponential,78,2,,4000,1,0,0,3,1428,0.357,0.7
decay,short,200,exponential,79,3,,4000,1,0,0,3,1651,0.41275,0.7
decay,short,200,exponential,80,4,,4000,1,0,0,3,1669,0.41725,0.7
decay,short,200,exponential,81,5,,4000,1,0,0,3,1488,0.372,0.7
decay,short,200,exponential,82,6,,4000,1,0,0,3,1602,0.4005,0.7
decay,short,200,exponential,83,7,,4000,1,0,0,3,1323,0.33075,0.7
decay,short,200,exponential,84,8,,4000,1,0,0,3,1801,0.45025,0.7
decay,short,200,exponential,85,9,,4000,1,0,0,3,1732,0.433,0.7
decay,short,200,exponential,86,10,,4000,1,0,0,3,1509,0.37725,0.7
decay,short,200,exponential,87,11,,4000,1,0,0,3,1558,0.3895,0.7
decay,short,200,exponential,88,12,,4000,1,0,0,3,1634,0.4085,0.7
decay,short,200,exponential,89,13,,4000,1,0,0,3,1636,0.409,0.7
decay,short,200,exponential,90,14,,4000,1,0,0,3,1641,0.41025,0.7
decay,short,200,exponential,91,15,,4000,1,0,0,3,1637,0.40925,0.7
decay,short,200,exponential,92,16,,4000,1,0,0,3,1677,0.41925,0.7
decay,short,200,exponential,93,17,,4000,1,0,0,3,1425,0.35625,0.7
decay,short,200,exponential,94,18,,4000,1,0,0,3,1694,0.4235,0.7
decay,short,200,exponential,95,19,,4000,1,0,0,3,1596,0.399,0.7
decay,short,200,exponential,96,20,,4000,1,0,0,3,1619,0.40475,0.7
fast decay,long,200,exponential,97,1,,4000,1,0,0,3,1737,0.43425,0.7
fast decay,long,200,exponential,98,2,,4000,1,0,0,3,1801,0.45025,0.7
fast decay,long,200,exponential,99,3,,4000,1,0,0,3,1488,0.372,0.7
fast decay,long,200,exponential,100,4,,4000,1,0,0,3,1604,0.401,0.7
fast decay,long,200,exponential,101,5,,4000,1,0,0,3,1668,0.417,0.7
fast decay,long,200,exponential,102,6,,4000,1,0,0,3,1541,0.38525,0.7
fast decay,long,200,exponential,103,7,,4000,1,0,0,3,1745,0.43625,0.7
fast decay,long,200,exponential,104,8,,4000,1,0,0,3,1681,0.42025,0.7
fast decay,long,200,exponential,105,9,,4000,1,0,0,3,1640,0.41,0.7
fast decay,long,200,exponential,106,10,,4000,1,0,0,3,1641,0.41025,0.7
fast decay,long,200,exponential,107,11,,4000,1,0,0,3,1697,0.42425,0.7
fast decay,long,200,exponential,108,12,,4000,1,0,0,3,1593,0.39825,0.7
fast decay,long,200,exponential,109,13,,4000,1,0,0,3,1619,0.40475,0.7
fast decay,long,200,exponential,110,14,,4000,1,0,0,3,1697,0.42425,0.7
fast decay,long,200,exponential,111,15,,4000,1,0,0,3,1569,0.39225,0.7
fast decay,long,200,exponential,112,16,,4000,1,0,0,3,1602,0.4005,0.7
fast decay,long,200,exponential,113,17,,4000,1,0,0,3,1685,0.42125,0.7
fast decay,long,200,exponential,114,18,,4000,1,0,0,3,1589,0.39725,0.7
fast decay,long,200,exponential,115,19,,4000,1,0,0,3,1603,0.40075,0.7
fast decay,long,200,exponential,116,20,,4000,1,0,0,3,1598,0.3995,0.7
fast decay,medium,200,exponential,117,1,,4000,1,0,0,3,1615,0.40375,0.7
fast decay,medium,200,exponential,118,2,,4000,1.01,0,0,3,1742,0.4355,0.7
fast decay,medium,200,exponential,119,3,,4000,1,0,0,3,1599,0.39975,0.7
fast decay,medium,200,exponential,120,4,,4000,1,0,0,3,1657,0.41425,0.7
fast decay,medium,200,exponential,121,5,,4000,1,0,0,3,1617,0.40425,0.7
fast decay,medium,200,exponential,122,6,,4000,1,0,0,3,1555,0.38875,0.7
fast decay,medium,200,exponential,123,7,,4000,1,0,0,3,1528,0.382,0.7
fast decay,medium,200,exponential,124,8,,4000,1,0,0,3,1614,0.4035,0.7
fast decay,medium,200,exponential,125,9,,4000,1,0,0,3,1573,0.39325,0.7
fast decay,medium,200,exponential,126,10,,4000,1,0,0,3,1638,0.4095,0.7
fast decay,medium,200,exponential,127,11,,4000,1,0,0,3,1614,0.4035,0.7
fast decay,medium,200,exponential,128,12,,4000,1,0,0,3,1565,0.39125,0.7
fast decay,medium,200,exponential,129,13,,4000,1,0,0,3,1668,0.417,0.7
fast decay,medium,200,exponential,130,14,,4000,1,0,0,3,1487,0.37175,0.7
fast decay,medium,200,exponential,131,15,,4000,1,0,0,3,1546,0.3865,0.7
fast decay,medium,200,exponential,132,16,,4000,1,0,0,3,1576,0.394,0.7
fast decay,medium,200,exponential,133,17,,4000,1,0,0,3,1517,0.37925,0.7
fast decay,medium,200,exponential,134,18,,4000,1,0,0,3,1589,0.39725,0.7
fast decay,medium,200,exponential,135,19,,4000,1,0,0,3,1611,0.40275,0.7
fast decay,medium,200,exponential,136,20,,4000,1,0,0,3,1540,0.385,0.7
