scenario,distribution,sample_size,data_type,id,replicate,obs_type,samples,max_rhat,divergent_transitions,per_divergent_transitions,max_treedepth,no_at_max_treedepth,per_at_max_treedepth,run_time
growth,short,200,exponential,274,6,,4000,1,0,0,3,1460,0.365,2.5
growth,short,200,exponential,275,7,,4000,1,0,0,3,1373,0.34325,2.6
growth,short,200,exponential,276,8,,4000,1,0,0,3,1573,0.39325,2.6
growth,short,200,exponential,277,9,,4000,1,0,0,3,1484,0.371,2.5
growth,short,200,exponential,278,10,,4000,1.01,0,0,3,1561,0.39025,2.6
growth,short,200,exponential,279,11,,4000,1,0,0,3,1593,0.39825,2.5
growth,short,200,exponential,280,12,,4000,1,0,0,3,1719,0.42975,2.7
growth,short,200,exponential,281,13,,4000,1,0,0,3,1456,0.364,2.5
growth,short,200,exponential,282,14,,4000,1,0,0,3,1463,0.36575,2.5
growth,short,200,exponential,283,15,,4000,1,1,0.00025,3,1590,0.3975,2.6
growth,short,200,exponential,284,16,,4000,1,0,0,3,1582,0.3955,2.5
growth,short,200,exponential,285,17,,4000,1,0,0,3,1611,0.40275,2.5
growth,short,200,exponential,286,18,,4000,1,0,0,3,1720,0.43,2.7
growth,short,200,exponential,287,19,,4000,1,4,0.001,3,1459,0.36475,2.5
growth,short,200,exponential,288,20,,4000,1,0,0,3,1516,0.379,2.5
stable,long,200,exponential,289,1,,4000,1,0,0,4,26,0.0065,2.6
stable,long,200,exponential,290,2,,4000,1,0,0,4,135,0.03375,2.6
stable,long,200,exponential,291,3,,4000,1,0,0,4,102,0.0255,2.7
stable,long,200,exponential,292,4,,4000,1,0,0,4,41,0.01025,2.6
stable,long,200,exponential,293,5,,4000,1.01,0,0,4,50,0.0125,2.5
stable,long,200,exponential,294,6,,4000,1,0,0,4,136,0.034,2.7
stable,long,200,exponential,295,7,,4000,1,0,0,4,176,0.044,2.7
stable,long,200,exponential,296,8,,4000,1,0,0,4,97,0.02425,2.5
stable,long,200,exponential,297,9,,4000,1,0,0,4,125,0.03125,2.7
stable,long,200,exponential,298,10,,4000,1,0,0,4,35,0.00875,2.5
stable,long,200,exponential,299,11,,4000,1.01,0,0,4,128,0.032,2.6
